INT1	INT2	INT3	INT4	INT5	LONG1	LONG2	LONG3	LONG4	LONG5	FLOAT1	FLOAT2	FLOAT3	FLOAT4	FLOAT5	DOUBLE1	DOUBLE2	DOUBLE3	DOUBLE4	DOUBLE5	BOOL1	BOOL2	BOOL3	BOOL4	BOOL5
-666639134	1641214306	415543031	-637781722	1737680348	-6765077038366719	7306285846364159	-3433513747480576	-1066777723273216	-637612356272128	1845405151.3228714	1059189434.8241993	653694030.0794673	1549774679.3379197	48795101.8692701	2401610532285263.5	8573690841571481	5012432044436137	2533571877062103.5	1240454639519047.8	true	false	true	true	true
-1814970779	-441162228	176530163	462882819	1007087130	8488510377951231	-1973693819387904	-4261431167942656	-7220332062572543	5615479326507007	718579064.0933341	1430363765.9655697	1914830989.2921553	415691531.2001945	1828728471.1940835	6398784032535809	6022762651880087	2650966778598889.5	8105321880680223	1406606800502461.8	false	false	true	false	false
1590489712	228025567	496427951	880166027	-90741231	-7787342903377919	4611198200840191	-6683820082331648	2783551082725375	-3992904569716736	127632838.73381594	664029044.3026506	767345307.0429941	1489526816.2769904	1703668615.727202	2924946239754171.5	6604470446233375	2031561198753253.8	6789056160892803	5824247727621819	true	false	true	true	true
1171209542	488950471	-631503902	915578325	-1412747687	-2218374494945280	4487336905670655	-7902072389238783	-3493397675376640	-5130076353986560	490342284.6537238	639973765.1177061	190934782.80132353	218770290.77758414	1594686396.835195	6142271334405049	1432984454825069.8	4195033061213379.5	6507149835985193	4234375201050825.5	false	true	true	false	false
759788417	-574639664	2062543191	1252850558	1115331986	-5087267102130176	-3046827733549056	3683229945036799	-3678558195023872	7445687838965759	508707199.71846515	555401358.7462376	446732624.26150066	1846753937.1524403	1038790346.9845048	2575567766605175.5	884219192676305.9	350721361915813.94	7197023249193197	6184542633825123	true	true	false	true	false
-232397170	-1905360964	1355631804	-71860895	-1845131139	-7283237902614527	8641451416092671	4774671664807935	-5998669572603904	-6975644323807231	2021514796.6899598	493538080.94873965	526726411.8580903	219745766.24403834	1822256638.8763063	6195963904309723	6648920443075837	8342584863881597	7292966795230733	6719102254815575	false	false	true	false	false
-669490985	1626590186	379901785	-1948378080	-557996409	5381339427635199	3948910259208191	-3507444198146048	-7229354417324031	-1041898512842752	364428995.3869654	2040398949.9560428	1910154782.849396	26127122.091598146	1152117926.7597241	2631795192706371.5	3293928405148167.5	136718817767313.98	7501818411491987	5666659674740081	true	true	false	true	true
-1407897336	-298672782	2080276548	677840887	-154918525	4762842217578495	3557368684085247	7946194068176895	1344515851943935	-6719735261560832	1158706368.2015243	1852140281.846359	1347001978.9675505	1580654859.188153	1473959549.3284338	295865869855299.94	288112101136687.94	8964903490696413	2622663456056157.5	5767001654372827	false	false	true	true	false
-1697043585	-17325589	-1189310376	1713235202	444960620	-7098084513284095	5962350611922943	-2935537971232768	-6068577698316288	-1473563324317696	1523452261.1181314	701707582.4823745	1270704167.4644532	1089201849.232941	495789995.98302084	4496014460832263.5	3968564641562437.5	2455133020726699.5	885183305415447.9	2042162870310575.8	false	true	false	false	true
1015939276	762522521	670642566	1018701139	655922261	6887169582956543	7323225893634047	-8793785244844031	8697698337161215	-4526971941814272	220760193.30398124	2040107747.232834	276534812.28102136	1719873787.9298358	1187439827.8022175	3993220767538687.5	3837094033574173.5	2571602602330659.5	5253114618620063	7717426690795221	true	true	false	false	false
-1305844117	-343737194	790920261	-1356465233	-193346594	-8971831830642687	-373380712759296	-8176671786008575	-4649030151831552	-2795267615096832	1347631463.891319	220298597.23450738	1571732289.1569839	2070289818.9203527	799759842.9637792	691210138535423.9	5350724988815163	7505976867090913	952311177149897.9	7554884718332553	false	false	true	false	false
36073451	595634040	-425546270	-1935481141	-708737506	-5625312591216640	6610170398375935	4516322939502591	4938728862646271	270105879511039	1652768513.5333757	876458872.148934	878020153.7491462	341284259.6479085	94402890.45804676	2920024445976487.5	5887258379663379	1989551144661631.8	5019862189516465	5492149424506033	false	true	false	false	false
243794168	-1293702444	-806454593	-1095111010	-1458322752	-1854596322426880	963161524011007	3038871315021823	-5683334466240512	-5853920274415616	1322800305.9893641	1716836711.5928853	490701575.93908226	1866211983.106807	1418058242.2828705	6220844362678617	6749372137277903	3253798727013811.5	964802676614285.9	3815228745672333.5	false	false	true	true	false
-763712030	959541427	1837631242	-452309071	366494127	1193625941704703	2690714072776703	1593067622629375	487617128824831	-4779527163084800	153685438.9611118	1639550947.8671465	1761738726.1454248	304097050.9927088	1245431363.7931426	8984538643791893	7786031112830107	5253675613770453	4143762166352007.5	6531840195478791	true	true	true	false	true
-953993989	-1882658005	-809634917	-1475990992	1008612416	1194929158094847	4594045762404351	6094121533964287	8452482451636223	6528970170302463	1340377378.513902	1303827269.8484325	440525273.4698479	962609832.5484387	918617007.3160558	3358056271084733.5	1891110578025557.8	5740154219106365	4326889710381167.5	7223135352122875	false	true	false	false	true
1056466733	1313915506	-1059315246	-1724377885	-1042942627	-8963775906447359	1302379488083967	-5258182154780672	3648044318851071	570271442403327	1109808175.557376	2068430787.6431212	606181930.4449928	396800597.90169495	429694552.7922022	6263469778656641	8556455785502465	5102655038970289	2365777900636531.5	3786190549218657.5	false	true	true	true	false
-1485311608	1376781091	813071118	569831125	-1949193659	-3041155893690368	-3367378649874432	-6151481019334656	6113989280923647	7880005342199807	1865527656.0823123	776306703.7934971	789155036.9205188	370521874.0813662	1439764573.3284478	1189078475013295.8	1961833938447685.8	1853169805386213.8	8406271122654029	4243271168727939.5	true	true	true	true	true
625017664	951733064	932306681	698352033	-737189413	-5994623025545216	8699956386856959	3038386046631935	-7775816872099839	-7510808988745727	877450522.1326693	954365305.920112	1922761923.0005345	2132171640.9413695	1251802489.667267	1852979369961915.8	4678909558797229	8651746016845877	6139817537756821	2418290363487365.5	false	true	true	false	false
1999072540	639904024	-805931809	1049056525	1440617678	8419253413740543	6342964481622015	-3019268564189184	7486778336346111	3461798703398911	613133262.0346994	1542751660.969127	1312984783.590758	873345149.8181295	658712190.0511053	2007824438963659.8	8708688329070165	4224973543068265.5	4037389468013787.5	6192067410154607	true	false	true	false	false
-1791110719	-399943560	253229517	1829386314	-1379472771	5757158985564159	-8301143981555711	-8169362896715775	-6511151873523712	-4441839595683840	1168610131.0170178	687590580.2791394	1084050369.5277104	960484795.6976259	326214611.4153247	2471449344754351.5	312292515475631.94	761475898737769.9	4901264706495221	3804904086357509.5	true	false	false	true	true
-459511316	-235249943	-1915606536	1474473012	-39002033	-4539703353147392	4584327018971135	7221516844400639	-2042396963504128	-8717807332098047	1173730215.1797638	529781478.0450417	1357489680.1534708	1488290376.2836406	2118133742.0950112	7103445849187215	5965752220455395	1525491641258781.8	4143190755447845.5	7270348296553093	true	true	true	true	true
-1815979002	-2136262991	1654301775	-953456963	-455210173	-7236497065377791	-8723924577681407	-1109143591059456	-6817640307752959	8758560775208959	990982680.491977	1407538175.7424784	1184385365.2798083	1382511676.9614406	106540530.13784623	2971357348958911.5	5143720118267165	4875783857434363	5842894227530821	1630631522487151.8	false	true	true	false	true
-596701057	1342308931	-335545984	728978819	-822918090	-6584907203608576	-7550010757480447	4039014927564799	-684001815691264	5985333204221951	1059634933.4281236	1218497473.4765654	477843999.19516635	1377467384.7347074	1702483297.9043834	1798258818905105.8	6739576127411153	4261759782232023.5	1043465128527189.9	7094681762984955	true	false	false	true	false
-1980852779	-415221771	194556853	-1290726581	-1121488405	7201500417753087	-7155669723512831	-6697156857561088	-7518525912514559	-3403708113092608	764009008.9341486	989929694.8501681	49349107.83790613	1299166961.1443222	784332852.6729364	5946822284684421	1767111968681945.8	1474925701841189.8	7562660420865877	1598207266908235.8	true	false	false	true	false
-1144179167	-2091590546	1804399812	-1193002233	-1522842310	7714278148669439	-3727952059564032	6155799185326079	-618368629473280	5594804238942207	1590209334.2596302	1789808179.8576744	1974240490.8381996	57486638.84982095	309222393.9127145	7175648409070029	4932514259746459	6952783288005865	2218753248778421.8	1936646662020735.8	true	false	true	true	false
965837022	461156156	-2095867375	1233410476	360107325	3358844176564223	3153431636213759	5788013481164799	5769424652992511	2074605833420799	1508903363.902901	1394306603.4273417	665812582.2884128	497568146.4375008	2050632712.4226398	426105108522483.94	7785048315082905	4084468414035707.5	3198162854126557.5	7983343580610181	true	false	true	false	false
-192132375	391687872	-1037065975	30809167	1535990306	-5369971337068544	-3407752554610688	-5519725043908608	-6978822096289791	8409652555415551	1877807204.7965446	253958426.7148484	1343974876.657447	1325989918.368237	927575440.4235222	4698218866456515	7837975765481017	8404515627643889	4705718116241055	7862886591606311	false	false	true	true	false
-1306796652	404193077	-112220282	679266994	-1710317356	-3652514792603648	4959782649724927	6405083919024127	-8694742434971647	6820611363962879	129152456.60041168	944604603.6334722	769737730.083219	604255725.9440148	828430968.9878647	1130042361370817.8	3592971644378697.5	2814998926018237.5	7193228182878973	8600648660893151	false	true	true	true	false
-1520281809	1439221078	1351810348	253704334	-1173563767	5187420144271359	-8387028773240831	6979833867272191	-1841329386553344	4649464388124671	1720435369.7832868	1711360423.8888128	974427683.0124738	473939852.90129286	755444372.9311763	270279776583065.97	727313661192185.9	7608607918389331	6128034545274471	2754092521751969.5	true	false	false	false	true
2121315735	-2096140427	-1582684857	1961416185	35189396	6385460620296191	-7439927553818623	-3071954051399680	6059493028790271	-137331528957952	844030171.8766984	290762503.9275533	1611692793.8372614	1482026993.5409217	1078631950.5819752	2255203101313219.5	515885907218147.94	6244228522787517	5513211801298899	1007911571476443.9	true	false	true	true	true
408572691	21046582	-1300616064	243656268	865471186	-5166796575342592	-897078448357376	7637529738084351	-1433277105700864	-5001000104493056	1012414474.2270446	982070004.4247028	1204058792.1739585	2124598051.3095942	1659382437.0895565	6521723760612519	2117466983636799.8	4878147661068147	1735372007114567.8	4733573265764883	false	true	false	false	false
-1843084653	-1494457157	837453421	178706388	686808379	3147249697685503	8416787989266431	-1232325589336064	4755023460302847	-3889731855187968	2115765800.4574463	1771645850.0293045	898436179.9401155	162729600.31296605	2114757305.2020023	4051204766700021.5	1075172232050949.9	7018574767275409	414682728364597.94	2949171558205407.5	false	false	true	true	true
1898027793	-101046949	-2146014824	1441827817	-913618314	-3138547515129856	4837534794252287	-2631413375434752	2952636902932479	-2328360994734080	2030849069.769144	35046823.30783109	1230981759.422242	764713486.1668556	2109715467.8179674	351914086561133.94	6726303398728679	3500030953864233.5	7766523627950213	652419720116991.9	true	false	true	true	false
1991433986	175552593	-581959437	-1345675060	135843304	8625823913345023	-5917188720427008	6388964311171071	7862464213417983	-6813174896525311	1244591713.3252795	1578354240.8032196	1346109333.2365985	1456306683.654618	1491999327.7713487	8026198248549701	4419562639562111.5	7414105467880345	3753316178478195.5	3072342850529437.5	false	true	true	true	true
708579998	1341082356	-1194121327	1363674353	-290741339	8795895692787711	-1094373643124736	-8098680334712831	1794259791380479	7567967927664639	1999773280.9821327	854694408.5689094	1520172997.5155458	1422982230.800602	724328289.948424	764676390073735.9	2952386883937451.5	6907962542683951	5999860222143933	7304007459448179	true	false	false	false	true
-828407464	-1477616200	-1994383138	-1139546385	1642514060	7287899112341503	-155727767273472	-6340572184838144	7185371913781247	-1871311324315648	39901151.098334804	84109390.57439324	1339714977.9196365	1497655582.892392	208269822.621845	2805581284950941.5	5734275455142747	4897099927215695	4752105764926687	4001617264751085.5	true	true	true	false	false
-180223857	800437351	-701557969	1012217643	502754624	-3424472069570560	-539395660709888	-4283793376542720	6799430338478079	3906137153863679	1437052483.0098336	1333853983.5690594	126677652.28198306	1313051807.859653	482274181.0521522	5655928616846227	3493948415948493.5	3507079856797069.5	1127441929258121.8	8127838066573821	false	false	true	true	false
-1951494627	224724471	-1968542434	-1179765927	-417356342	-6124371789742080	3609363214237695	-4414653530636288	753703220936703	2038400785842175	1461800677.9415672	327105248.87135804	3347565.2749776333	1560404517.3714755	1364073130.6285012	4086309691629271.5	5643771494421547	514451566711593.94	648086531580633.9	8685267754091737	false	false	true	false	true
